prod_subcat_code,prod_cat_code,cust_id,transaction_id,tran_date,Qty,Rate,Tax,total_amt,Store_type,DOB,Gender,city_code,prod_cat,prod_subcat
4,3,272999,70283948247,03-02-2012,4,1227,515.34,5423.34,Flagship store,05-02-1985,M,5,Electronics,Mobiles
4,3,269585,44157697790,03-05-2011,2,1409,295.89,3113.89,e-Shop,15-09-1988,M,8,Electronics,Mobiles
4,3,271026,28021788193,11-07-2013,2,217,45.57,479.57,Flagship store,19-11-1983,F,10,Electronics,Mobiles
4,3,273911,16248636558,NA,3,1023,322.245,3391.245,TeleShop,29-07-1983,F,6,Electronics,Mobiles
4,3,269798,45326870356,NA,4,1323,555.66,5847.66,e-Shop,28-02-1973,F,4,Electronics,Mobiles
4,3,269537,76929396378,08-04-2013,5,1440,756,7956,e-Shop,13-10-1988,F,5,Electronics,Mobiles
4,3,272849,53045324628,NA,3,977,307.755,3238.755,Flagship store,23-06-1981,F,7,Electronics,Mobiles
4,3,268906,62787059817,12-10-2012,3,924,291.06,3063.06,Flagship store,25-08-1975,M,9,Electronics,Mobiles
4,3,273497,46945335779,08-03-2011,5,649,340.725,3585.725,TeleShop,02-04-1972,M,2,Electronics,Mobiles
4,3,272463,37900856424,NA,4,1224,514.08,5410.08,MBR,21-01-1986,F,7,Electronics,Mobiles
4,3,273912,50917604992,01-07-2011,5,836,438.9,4618.9,TeleShop,08-10-1978,M,8,Electronics,Mobiles
4,3,269890,77367382435,NA,5,1218,639.45,6729.45,e-Shop,09-05-1989,F,4,Electronics,Mobiles
4,3,273119,60898756368,NA,3,826,260.19,2738.19,e-Shop,17-06-1972,F,9,Electronics,Mobiles
4,3,274609,93428300460,NA,-5,-1059,555.975,-5850.975,e-Shop,04-02-1978,F,5,Electronics,Mobiles
4,3,271805,64687419150,02-05-2012,2,1284,269.64,2837.64,TeleShop,08-02-1990,F,4,Electronics,Mobiles
4,3,267711,83396318537,NA,2,1030,216.3,2276.3,e-Shop,19-08-1986,F,7,Electronics,Mobiles
4,3,272248,46130902114,NA,3,1475,464.625,4889.625,e-Shop,04-10-1972,M,7,Electronics,Mobiles
4,3,274609,92350985346,NA,2,623,130.83,1376.83,TeleShop,04-02-1978,F,5,Electronics,Mobiles
4,3,272506,37418110431,NA,2,281,59.01,621.01,e-Shop,10-03-1987,F,6,Electronics,Mobiles
4,3,271161,30664969956,NA,1,330,34.65,364.65,e-Shop,16-10-1987,F,3,Electronics,Mobiles
4,3,267888,58211034876,07-03-2011,1,1256,131.88,1387.88,e-Shop,12-07-1973,F,10,Electronics,Mobiles
4,3,270111,78615435064,09-02-2014,2,1069,224.49,2362.49,Flagship store,14-10-1989,F,7,Electronics,Mobiles
4,3,272002,22227403561,03-12-2011,1,1005,105.525,1110.525,TeleShop,10-05-1975,M,7,Electronics,Mobiles
4,3,274789,95159658446,08-09-2013,1,266,27.93,293.93,e-Shop,01-09-1981,M,3,Electronics,Mobiles
4,3,272874,52790853935,NA,4,1447,607.74,6395.74,e-Shop,15-02-1971,F,1,Electronics,Mobiles
4,3,271972,39265193468,NA,3,480,151.2,1591.2,MBR,04-09-1989,M,1,Electronics,Mobiles
4,3,271042,49146677132,NA,3,1005,316.575,3331.575,e-Shop,08-02-1990,M,3,Electronics,Mobiles
4,3,270584,3290814749,NA,2,545,114.45,1204.45,e-Shop,28-12-1979,F,9,Electronics,Mobiles
4,3,268535,58484981567,NA,4,1033,433.86,4565.86,e-Shop,27-05-1972,F,4,Electronics,Mobiles
4,3,270547,95952939896,02-05-2012,5,510,267.75,2817.75,TeleShop,19-07-1981,M,5,Electronics,Mobiles
4,3,269088,6968128381,NA,3,876,275.94,2903.94,e-Shop,09-05-1973,M,8,Electronics,Mobiles
4,3,267702,94152858461,NA,5,415,217.875,2292.875,TeleShop,29-10-1974,F,6,Electronics,Mobiles
4,3,272910,83936819297,08-06-2013,2,83,17.43,183.43,Flagship store,29-04-1990,F,7,Electronics,Mobiles
4,3,269140,20997788255,NA,1,1442,151.41,1593.41,TeleShop,21-07-1979,F,9,Electronics,Mobiles
4,3,272172,1116722252,NA,2,983,206.43,2172.43,e-Shop,17-09-1975,M,10,Electronics,Mobiles
4,3,268255,45647280335,NA,4,454,190.68,2006.68,e-Shop,23-02-1991,M,6,Electronics,Mobiles
4,3,274017,63561905520,05-01-2013,1,666,69.93,735.93,Flagship store,04-01-1982,F,10,Electronics,Mobiles
4,3,272817,56660297783,NA,2,1347,282.87,2976.87,Flagship store,02-08-1981,M,6,Electronics,Mobiles
4,3,273229,58279002475,NA,3,617,194.355,2045.355,e-Shop,17-05-1987,M,2,Electronics,Mobiles
4,3,269819,2209430857,NA,4,808,339.36,3571.36,TeleShop,09-04-1984,F,5,Electronics,Mobiles
4,3,271636,71457016698,NA,-5,-1146,601.65,-6331.65,Flagship store,29-08-1971,M,9,Electronics,Mobiles
4,3,273698,80662649205,03-01-2013,3,1093,344.295,3623.295,e-Shop,06-06-1974,F,1,Electronics,Mobiles
4,3,273141,21526575159,03-01-2012,3,305,96.075,1011.075,TeleShop,07-03-1988,M,8,Electronics,Mobiles
4,3,270983,49703639849,NA,4,1148,482.16,5074.16,e-Shop,22-08-1979,M,1,Electronics,Mobiles
4,3,272726,27833907058,09-02-2013,2,801,168.21,1770.21,e-Shop,14-05-1976,M,4,Electronics,Mobiles
4,3,269300,55385443376,08-01-2014,3,1126,354.69,3732.69,e-Shop,21-06-1991,M,7,Electronics,Mobiles
4,3,274654,99830645408,01-03-2013,4,1300,546,5746,e-Shop,23-06-1980,F,2,Electronics,Mobiles
4,3,267307,9961169566,NA,3,971,305.865,3218.865,MBR,14-11-1979,F,1,Electronics,Mobiles
4,3,267396,95546362682,NA,3,717,225.855,2376.855,Flagship store,13-11-1970,M,9,Electronics,Mobiles
4,3,268221,73784452810,07-08-2013,1,513,53.865,566.865,e-Shop,22-03-1977,M,3,Electronics,Mobiles
4,3,272686,27751136549,10-02-2012,2,116,24.36,256.36,e-Shop,14-08-1982,M,10,Electronics,Mobiles
4,3,267025,93317606399,NA,2,188,39.48,415.48,Flagship store,12-08-1976,F,8,Electronics,Mobiles
4,3,273891,89252562361,NA,3,1266,398.79,4196.79,Flagship store,06-12-1975,M,5,Electronics,Mobiles
4,3,273368,11303908460,NA,5,936,491.4,5171.4,e-Shop,03-10-1989,F,4,Electronics,Mobiles
4,3,268625,80409349588,11-03-2013,4,1026,430.92,4534.92,MBR,18-05-1977,F,1,Electronics,Mobiles
4,3,271543,26511480335,06-03-2013,5,1268,665.7,7005.7,TeleShop,20-12-1973,M,1,Electronics,Mobiles
4,3,267990,87150714280,03-05-2011,2,384,80.64,848.64,MBR,18-11-1974,F,10,Electronics,Mobiles
4,3,274175,52371886407,NA,4,1376,577.92,6081.92,TeleShop,16-07-1978,M,2,Electronics,Mobiles
4,3,272951,80931940498,NA,4,620,260.4,2740.4,e-Shop,07-06-1979,M,5,Electronics,Mobiles
4,3,267244,48192069680,NA,3,578,182.07,1916.07,Flagship store,16-06-1977,M,2,Electronics,Mobiles
4,3,273112,29664361760,NA,4,657,275.94,2903.94,MBR,01-06-1984,M,5,Electronics,Mobiles
4,3,274813,43285085791,04-10-2013,3,165,51.975,546.975,Flagship store,02-10-1987,M,6,Electronics,Mobiles
4,3,269466,91266052799,NA,2,370,77.7,817.7,MBR,26-05-1973,F,6,Electronics,Mobiles
4,3,272765,68926798712,NA,4,98,41.16,433.16,e-Shop,13-03-1992,M,2,Electronics,Mobiles
4,3,270780,74318710496,NA,-4,-1063,446.46,-4698.46,e-Shop,18-04-1970,F,3,Electronics,Mobiles
4,3,272473,26699567881,04-05-2013,1,138,14.49,152.49,MBR,25-11-1981,M,7,Electronics,Mobiles
4,3,267830,73481033187,NA,5,1065,559.125,5884.125,Flagship store,06-12-1973,M,8,Electronics,Mobiles
4,3,271843,77899450512,12-10-2012,5,227,119.175,1254.175,e-Shop,21-03-1990,M,6,Electronics,Mobiles
4,3,271683,98529874479,NA,5,154,80.85,850.85,e-Shop,01-08-1975,M,2,Electronics,Mobiles
4,3,273058,40530644778,07-11-2013,1,493,51.765,544.765,e-Shop,11-08-1989,F,10,Electronics,Mobiles
4,3,273935,36958923303,NA,5,277,145.425,1530.425,MBR,22-09-1976,F,1,Electronics,Mobiles
4,3,269993,16477108682,NA,1,964,101.22,1065.22,Flagship store,04-03-1974,F,7,Electronics,Mobiles
4,3,273563,38174740143,NA,1,478,50.19,528.19,TeleShop,08-10-1971,F,6,Electronics,Mobiles
4,3,271893,98703100398,07-11-2013,4,619,259.98,2735.98,e-Shop,06-09-1981,M,4,Electronics,Mobiles
4,3,268383,38652177130,NA,4,554,232.68,2448.68,MBR,17-11-1981,M,9,Electronics,Mobiles
4,3,273482,47213860149,05-05-2011,-5,-713,374.325,-3939.325,e-Shop,18-12-1979,M,2,Electronics,Mobiles
4,3,267738,14641355069,NA,1,310,32.55,342.55,MBR,07-08-1990,M,4,Electronics,Mobiles
4,3,272561,18997866138,05-04-2013,1,591,62.055,653.055,e-Shop,12-11-1972,M,8,Electronics,Mobiles
4,3,269887,40834751221,10-08-2012,3,806,253.89,2671.89,Flagship store,03-04-1973,M,2,Electronics,Mobiles
4,3,271565,11180697599,NA,3,74,23.31,245.31,MBR,22-11-1975,M,8,Electronics,Mobiles
4,3,270252,56053364243,08-03-2012,3,1023,322.245,3391.245,Flagship store,02-03-1971,M,5,Electronics,Mobiles
4,3,273218,91907587556,NA,1,1184,124.32,1308.32,e-Shop,18-01-1974,F,8,Electronics,Mobiles
4,3,267245,59821338679,NA,3,271,85.365,898.365,e-Shop,05-12-1987,M,6,Electronics,Mobiles
4,3,270773,84282332757,NA,2,945,198.45,2088.45,e-Shop,01-09-1989,F,7,Electronics,Mobiles
4,3,269394,13873236308,NA,4,1416,594.72,6258.72,e-Shop,09-12-1980,M,4,Electronics,Mobiles
4,3,273490,58428592360,NA,1,477,50.085,527.085,e-Shop,07-06-1974,M,4,Electronics,Mobiles
4,3,272861,77594596800,06-11-2013,3,458,144.27,1518.27,MBR,04-03-1979,M,5,Electronics,Mobiles
4,3,271244,93943110737,01-05-2013,4,1402,588.84,6196.84,Flagship store,02-06-1988,F,3,Electronics,Mobiles
4,3,269594,22211976978,NA,4,260,109.2,1149.2,Flagship store,24-10-1990,M,7,Electronics,Mobiles
4,3,267414,92169228421,NA,3,1396,439.74,4627.74,Flagship store,17-03-1986,M,9,Electronics,Mobiles
4,3,269497,22169492969,03-03-2013,1,313,32.865,345.865,e-Shop,10-11-1973,M,7,Electronics,Mobiles
4,3,272799,96496924283,NA,1,1407,147.735,1554.735,MBR,24-02-1973,F,6,Electronics,Mobiles
4,3,273383,74536778075,11-10-2012,5,1335,700.875,7375.875,Flagship store,11-06-1971,F,6,Electronics,Mobiles
4,3,268765,82361501265,NA,5,1034,542.85,5712.85,MBR,06-02-1987,M,8,Electronics,Mobiles
4,3,272682,3874799972,01-01-2013,4,714,299.88,3155.88,TeleShop,16-05-1976,M,7,Electronics,Mobiles
4,3,270944,32338200644,05-12-2011,2,1195,250.95,2640.95,e-Shop,25-09-1979,M,4,Electronics,Mobiles
4,3,271293,29844219871,NA,3,920,289.8,3049.8,e-Shop,23-03-1988,F,2,Electronics,Mobiles
4,3,270148,76990911956,NA,4,448,188.16,1980.16,Flagship store,08-03-1979,M,1,Electronics,Mobiles
4,3,269029,72989604321,NA,4,1304,547.68,5763.68,MBR,24-09-1986,M,5,Electronics,Mobiles
4,3,275082,58390178469,NA,1,1098,115.29,1213.29,MBR,11-07-1972,M,9,Electronics,Mobiles
4,3,273681,7002828644,06-03-2012,3,478,150.57,1584.57,MBR,23-03-1990,F,5,Electronics,Mobiles
4,3,269029,72989604321,NA,-4,-1304,547.68,-5763.68,MBR,24-09-1986,M,5,Electronics,Mobiles
4,3,266815,76321721995,NA,4,803,337.26,3549.26,e-Shop,07-08-1973,F,4,Electronics,Mobiles
4,3,272047,97870074546,NA,2,1261,264.81,2786.81,Flagship store,13-10-1981,F,9,Electronics,Mobiles
4,3,271658,78076546729,12-06-2011,3,701,220.815,2323.815,Flagship store,25-03-1972,F,10,Electronics,Mobiles
4,3,272207,95779491533,NA,4,1353,568.26,5980.26,MBR,12-10-1984,F,1,Electronics,Mobiles
4,3,273969,34337185716,02-06-2013,5,1054,553.35,5823.35,e-Shop,24-04-1980,M,9,Electronics,Mobiles
4,3,274153,31316519688,08-10-2012,-3,-1433,451.395,-4750.395,e-Shop,22-06-1974,M,4,Electronics,Mobiles
4,3,267374,96268797826,NA,5,278,145.95,1535.95,MBR,13-07-1988,M,6,Electronics,Mobiles
4,3,271492,19395228248,NA,-2,-109,22.89,-240.89,TeleShop,11-07-1971,F,5,Electronics,Mobiles
4,3,271107,35317787791,06-03-2012,4,314,131.88,1387.88,e-Shop,13-06-1983,M,5,Electronics,Mobiles
4,3,268787,93840820954,NA,1,226,23.73,249.73,MBR,10-10-1975,F,4,Electronics,Mobiles
4,3,270721,39236737410,02-12-2011,1,151,15.855,166.855,e-Shop,20-08-1972,M,1,Electronics,Mobiles
4,3,271104,99985121471,04-02-2013,3,220,69.3,729.3,Flagship store,07-08-1983,F,7,Electronics,Mobiles
4,3,274605,28699519114,04-07-2013,3,771,242.865,2555.865,e-Shop,03-12-1992,M,1,Electronics,Mobiles
4,3,270108,56483064719,NA,2,1037,217.77,2291.77,e-Shop,19-04-1986,F,7,Electronics,Mobiles
4,3,266919,13107773143,10-08-2013,3,757,238.455,2509.455,TeleShop,11-11-1973,M,6,Electronics,Mobiles
4,3,269499,35474086111,NA,4,316,132.72,1396.72,Flagship store,08-05-1988,M,6,Electronics,Mobiles
4,3,269413,76619908436,NA,4,362,152.04,1600.04,e-Shop,06-12-1982,M,8,Electronics,Mobiles
4,3,271061,92809340294,NA,3,1004,316.26,3328.26,e-Shop,18-01-1978,M,9,Electronics,Mobiles
4,3,268834,72521558939,08-03-2011,5,648,340.2,3580.2,e-Shop,23-11-1979,F,7,Electronics,Mobiles
4,3,272546,46264881044,10-07-2011,3,594,187.11,1969.11,MBR,14-10-1974,F,3,Electronics,Mobiles
4,3,267072,22148293212,NA,3,197,62.055,653.055,MBR,12-06-1985,M,8,Electronics,Mobiles
4,3,270720,33583577887,NA,4,783,328.86,3460.86,e-Shop,13-07-1977,M,9,Electronics,Mobiles
4,3,274748,50672237319,NA,-1,-93,9.765,-102.765,MBR,22-06-1991,M,1,Electronics,Mobiles
4,3,271584,37502922492,09-03-2011,4,158,66.36,698.36,e-Shop,04-09-1972,M,9,Electronics,Mobiles
4,3,272259,83010591144,NA,3,709,223.335,2350.335,TeleShop,02-09-1979,M,7,Electronics,Mobiles
4,3,269003,12334452791,05-01-2014,-1,-920,96.6,-1016.6,e-Shop,12-08-1973,M,6,Electronics,Mobiles
4,3,268305,54690426919,NA,2,76,15.96,167.96,TeleShop,25-02-1974,M,2,Electronics,Mobiles
4,3,274483,72465265890,09-06-2011,3,995,313.425,3298.425,e-Shop,23-12-1973,F,2,Electronics,Mobiles
4,3,270535,77307225756,NA,5,1461,767.025,8072.025,Flagship store,13-12-1988,F,7,Electronics,Mobiles
4,3,269497,22169492969,10-03-2013,-1,-313,32.865,-345.865,e-Shop,10-11-1973,M,7,Electronics,Mobiles
4,3,269848,54126013008,NA,1,1045,109.725,1154.725,e-Shop,03-07-1992,M,6,Electronics,Mobiles
4,3,274609,93428300460,08-04-2011,5,1059,555.975,5850.975,e-Shop,04-02-1978,F,5,Electronics,Mobiles
4,3,271682,36537024439,10-04-2013,4,989,415.38,4371.38,MBR,08-06-1981,F,2,Electronics,Mobiles
4,3,269904,90308772100,06-11-2012,5,489,256.725,2701.725,TeleShop,25-02-1992,F,5,Electronics,Mobiles
4,3,270982,53632775100,03-01-2012,1,827,86.835,913.835,MBR,13-03-1992,F,7,Electronics,Mobiles
4,3,267167,79520643769,12-12-2013,2,114,23.94,251.94,TeleShop,26-10-1992,M,6,Electronics,Mobiles
4,3,272607,4506838935,05-09-2012,2,306,64.26,676.26,MBR,02-03-1989,F,1,Electronics,Mobiles
4,3,269957,66597594359,NA,4,321,134.82,1418.82,e-Shop,29-08-1982,M,5,Electronics,Mobiles
4,3,269176,83229432148,NA,3,1236,389.34,4097.34,TeleShop,01-08-1977,F,2,Electronics,Mobiles
4,3,269437,58306380801,NA,5,1120,588,6188,MBR,12-07-1984,M,3,Electronics,Mobiles
4,3,269297,25656141034,NA,3,77,24.255,255.255,e-Shop,06-03-1972,M,6,Electronics,Mobiles
4,3,270725,47858375635,NA,2,263,55.23,581.23,e-Shop,22-02-1984,F,1,Electronics,Mobiles
4,3,271397,42584015540,NA,1,681,71.505,752.505,TeleShop,18-09-1975,F,9,Electronics,Mobiles
4,3,272730,55344602647,NA,2,1327,278.67,2932.67,Flagship store,03-06-1974,M,1,Electronics,Mobiles
4,3,274550,38344096934,NA,2,885,185.85,1955.85,e-Shop,21-02-1972,M,7,Electronics,Mobiles
4,3,269202,29918957836,02-10-2011,3,1439,453.285,4770.285,Flagship store,22-04-1988,F,8,Electronics,Mobiles
4,3,271968,43951972346,04-10-2013,1,908,95.34,1003.34,e-Shop,05-03-1977,M,10,Electronics,Mobiles
4,3,272357,92458528967,07-06-2011,3,1359,428.085,4505.085,Flagship store,09-10-1982,F,6,Electronics,Mobiles
4,3,270123,24414693808,NA,4,1077,452.34,4760.34,Flagship store,04-12-1985,F,7,Electronics,Mobiles
4,3,275141,70739165399,NA,5,586,307.65,3237.65,Flagship store,22-12-1989,F,1,Electronics,Mobiles
4,3,273160,66960479624,11-11-2013,1,1096,115.08,1211.08,MBR,22-08-1979,M,8,Electronics,Mobiles
4,3,271410,93925505630,05-03-2013,3,551,173.565,1826.565,e-Shop,16-12-1976,F,2,Electronics,Mobiles
4,3,270146,32043264976,NA,-5,-251,131.775,-1386.775,TeleShop,09-11-1981,M,8,Electronics,Mobiles
4,3,273482,47213860149,NA,5,713,374.325,3939.325,e-Shop,18-12-1979,M,2,Electronics,Mobiles
4,3,267653,60676989349,NA,2,1342,281.82,2965.82,e-Shop,14-10-1987,M,5,Electronics,Mobiles
4,3,272772,26249648732,NA,1,663,69.615,732.615,Flagship store,12-05-1989,M,5,Electronics,Mobiles
4,3,273575,99867674622,NA,5,166,87.15,917.15,e-Shop,27-07-1970,M,1,Electronics,Mobiles
4,3,269225,1843911730,01-02-2013,5,656,344.4,3624.4,TeleShop,11-10-1987,M,9,Electronics,Mobiles
4,3,269257,79168781773,09-04-2013,2,658,138.18,1454.18,e-Shop,13-09-1988,M,4,Electronics,Mobiles
4,3,272821,41471564640,03-03-2013,3,1410,444.15,4674.15,e-Shop,17-03-1970,F,3,Electronics,Mobiles
4,3,274481,5561367392,NA,2,938,196.98,2072.98,TeleShop,26-05-1977,M,4,Electronics,Mobiles
4,3,270978,78306233415,NA,2,728,152.88,1608.88,e-Shop,24-09-1980,M,2,Electronics,Mobiles
4,3,275096,29856590504,11-08-2011,2,260,54.6,574.6,MBR,17-10-1975,F,10,Electronics,Mobiles
4,3,269216,7098000351,NA,2,828,173.88,1829.88,e-Shop,26-02-1979,M,7,Electronics,Mobiles
4,3,274428,19169459284,NA,3,610,192.15,2022.15,MBR,26-05-1982,F,3,Electronics,Mobiles
4,3,271849,7280380886,11-03-2012,3,572,180.18,1896.18,Flagship store,07-07-1983,M,8,Electronics,Mobiles
4,3,271435,43467262961,NA,5,801,420.525,4425.525,Flagship store,07-05-1981,F,1,Electronics,Mobiles
4,3,274665,32517269088,11-05-2013,1,213,22.365,235.365,e-Shop,19-04-1982,F,5,Electronics,Mobiles
4,3,269155,73975278352,NA,4,447,187.74,1975.74,MBR,28-01-1992,M,6,Electronics,Mobiles
4,3,267462,46527956053,NA,2,552,115.92,1219.92,e-Shop,11-01-1988,M,7,Electronics,Mobiles
4,3,269568,94118692009,NA,3,865,272.475,2867.475,e-Shop,17-06-1972,M,2,Electronics,Mobiles
4,3,267345,20432686992,NA,5,226,118.65,1248.65,MBR,02-09-1975,F,6,Electronics,Mobiles
4,3,274609,76391151565,07-01-2012,5,1055,553.875,5828.875,e-Shop,04-02-1978,F,5,Electronics,Mobiles
4,3,274748,50672237319,NA,1,93,9.765,102.765,MBR,22-06-1991,M,1,Electronics,Mobiles
4,3,271131,80331995704,NA,5,1363,715.575,7530.575,e-Shop,02-07-1976,F,9,Electronics,Mobiles
4,3,267488,28894279246,06-10-2013,3,329,103.635,1090.635,TeleShop,15-03-1987,F,9,Electronics,Mobiles
4,3,274966,65028498406,10-07-2013,3,271,85.365,898.365,e-Shop,12-05-1990,M,8,Electronics,Mobiles
4,3,273220,40040599614,06-09-2011,4,922,387.24,4075.24,Flagship store,09-10-1992,M,5,Electronics,Mobiles
4,3,268281,18775498183,10-11-2012,1,359,37.695,396.695,TeleShop,26-02-1980,F,3,Electronics,Mobiles
4,3,269513,20227200255,NA,5,146,76.65,806.65,e-Shop,20-05-1975,M,7,Electronics,Mobiles
4,3,274901,97460521600,01-10-2013,4,346,145.32,1529.32,MBR,23-09-1986,M,10,Electronics,Mobiles
4,3,270123,24414693808,NA,-4,-1077,452.34,-4760.34,Flagship store,04-12-1985,F,7,Electronics,Mobiles
4,3,272719,4226964099,NA,2,1367,287.07,3021.07,MBR,10-11-1977,M,4,Electronics,Mobiles
4,3,272463,87617858066,10-06-2011,3,804,253.26,2665.26,MBR,21-01-1986,F,7,Electronics,Mobiles
4,3,275246,99264354202,NA,4,191,80.22,844.22,e-Shop,25-06-1970,M,3,Electronics,Mobiles
4,3,271464,29850429786,NA,1,835,87.675,922.675,TeleShop,13-11-1981,F,4,Electronics,Mobiles
4,3,273758,88255047490,08-11-2012,4,857,359.94,3787.94,e-Shop,11-11-1974,F,9,Electronics,Mobiles
4,3,272546,60065664240,NA,4,1472,618.24,6506.24,TeleShop,14-10-1974,F,3,Electronics,Mobiles
4,3,269003,12334452791,NA,1,920,96.6,1016.6,e-Shop,12-08-1973,M,6,Electronics,Mobiles
4,3,272412,43721271645,04-09-2011,3,1226,386.19,4064.19,TeleShop,22-12-1990,M,2,Electronics,Mobiles
4,3,271492,90500041414,NA,3,243,76.545,805.545,e-Shop,11-07-1971,F,5,Electronics,Mobiles
4,3,270301,63529813841,03-01-2013,3,1320,415.8,4375.8,MBR,14-01-1989,M,3,Electronics,Mobiles
4,3,273934,94009945192,NA,5,1331,698.775,7353.775,e-Shop,08-09-1982,M,3,Electronics,Mobiles
4,3,267332,40439389002,NA,5,1305,685.125,7210.125,MBR,08-03-1983,F,1,Electronics,Mobiles
4,3,268743,5423632071,NA,4,1310,550.2,5790.2,e-Shop,04-10-1974,M,7,Electronics,Mobiles
4,3,273383,54565720016,NA,2,1449,304.29,3202.29,e-Shop,11-06-1971,F,6,Electronics,Mobiles
4,3,273417,44420547792,08-11-2012,2,1386,291.06,3063.06,MBR,11-08-1984,M,8,Electronics,Mobiles
4,3,267573,25108159365,03-10-2012,1,1455,152.775,1607.775,e-Shop,23-07-1992,F,4,Electronics,Mobiles
4,3,271873,41944146340,NA,5,149,78.225,823.225,TeleShop,17-04-1972,M,1,Electronics,Mobiles
4,3,270580,66476158995,NA,4,1472,618.24,6506.24,TeleShop,23-10-1992,F,9,Electronics,Mobiles
4,3,270983,49703639849,NA,-4,-1148,482.16,-5074.16,e-Shop,22-08-1979,M,1,Electronics,Mobiles
4,3,272181,40052091743,NA,5,607,318.675,3353.675,MBR,25-12-1984,F,3,Electronics,Mobiles
4,3,274319,89632577328,NA,2,973,204.33,2150.33,Flagship store,07-07-1981,F,4,Electronics,Mobiles
4,3,273587,23502159123,NA,-4,-1489,625.38,-6581.38,Flagship store,29-08-1970,F,1,Electronics,Mobiles
4,3,268383,45867479881,NA,4,1409,591.78,6227.78,Flagship store,17-11-1981,M,9,Electronics,Mobiles
4,3,267167,12806188601,07-09-2011,5,619,324.975,3419.975,TeleShop,26-10-1992,M,6,Electronics,Mobiles
4,3,271080,15276311821,10-09-2011,2,704,147.84,1555.84,e-Shop,25-02-1974,F,5,Electronics,Mobiles
4,3,270030,84186953046,08-05-2013,4,1309,549.78,5785.78,MBR,21-05-1978,M,8,Electronics,Mobiles
4,3,271492,19395228248,NA,2,109,22.89,240.89,TeleShop,11-07-1971,F,5,Electronics,Mobiles
4,3,273918,69396689534,03-05-2013,5,342,179.55,1889.55,TeleShop,28-08-1979,M,3,Electronics,Mobiles
4,3,268792,662132848,NA,3,1055,332.325,3497.325,e-Shop,04-07-1970,M,4,Electronics,Mobiles
4,3,273319,65038554003,NA,3,906,285.39,3003.39,TeleShop,23-09-1991,M,10,Electronics,Mobiles
4,3,273647,89955475734,12-02-2013,4,988,414.96,4366.96,e-Shop,09-12-1971,M,7,Electronics,Mobiles
4,3,268793,90249602676,NA,4,576,241.92,2545.92,e-Shop,28-12-1979,M,9,Electronics,Mobiles
4,3,272353,65140091078,12-07-2011,1,82,8.61,90.61,TeleShop,16-09-1976,M,6,Electronics,Mobiles
4,3,269356,5226415514,NA,3,271,85.365,898.365,Flagship store,01-05-1989,M,6,Electronics,Mobiles
4,3,267665,25832727924,04-01-2013,1,876,91.98,967.98,MBR,27-12-1988,F,5,Electronics,Mobiles
4,3,271893,98703100398,NA,-4,-619,259.98,-2735.98,e-Shop,06-09-1981,M,4,Electronics,Mobiles
4,3,267220,53815845348,02-02-2012,4,1051,441.42,4645.42,MBR,23-07-1986,M,8,Electronics,Mobiles
4,4,270675,96042457122,11-08-2011,5,1483,778.575,8193.575,Flagship store,20-12-1979,F,2,Bags,Women
4,4,266900,13048732855,01-02-2011,-1,-1098,115.29,-1213.29,e-Shop,27-10-1988,M,9,Bags,Women
4,4,275208,74899069065,NA,2,531,111.51,1173.51,e-Shop,22-12-1984,M,3,Bags,Women
4,4,268067,45803950150,NA,4,187,78.54,826.54,MBR,14-10-1979,M,3,Bags,Women
4,4,267555,36314665853,NA,-5,-1304,684.6,-7204.6,MBR,22-11-1984,M,1,Bags,Women
4,4,270478,82869460517,NA,1,351,36.855,387.855,e-Shop,20-05-1971,F,7,Bags,Women
4,4,274542,58288715923,NA,1,1123,117.915,1240.915,MBR,20-03-1980,F,6,Bags,Women
4,4,268562,89061505054,NA,1,1355,142.275,1497.275,e-Shop,24-01-1982,F,2,Bags,Women
4,4,270295,52154938149,NA,5,825,433.125,4558.125,e-Shop,26-09-1977,F,9,Bags,Women
4,4,268811,56383060777,06-08-2011,1,942,98.91,1040.91,TeleShop,12-08-1978,F,7,Bags,Women
4,4,269271,5338540925,NA,5,1164,611.1,6431.1,Flagship store,12-05-1970,F,5,Bags,Women
4,4,273179,72936080939,NA,4,1085,455.7,4795.7,MBR,09-10-1980,F,1,Bags,Women
4,4,268769,62396874197,NA,4,259,108.78,1144.78,e-Shop,18-04-1974,F,4,Bags,Women
4,4,273091,93161549071,NA,2,674,141.54,1489.54,e-Shop,03-02-1977,M,6,Bags,Women
4,4,268343,68537593970,08-02-2012,4,978,410.76,4322.76,TeleShop,26-04-1979,M,2,Bags,Women
4,4,272536,54383352519,08-01-2012,3,1198,377.37,3971.37,MBR,28-01-1971,M,2,Bags,Women
4,4,275017,19345339733,NA,4,1208,507.36,5339.36,e-Shop,29-11-1978,M,8,Bags,Women
4,4,272809,22758298574,NA,3,72,22.68,238.68,MBR,20-08-1973,M,7,Bags,Women
4,4,273248,69718616263,07-12-2013,5,1088,571.2,6011.2,TeleShop,15-06-1985,F,9,Bags,Women
4,4,271650,50581392898,NA,1,1057,110.985,1167.985,TeleShop,01-04-1990,M,10,Bags,Women
4,4,268299,31672660508,NA,4,496,208.32,2192.32,TeleShop,08-09-1979,F,8,Bags,Women
4,4,274496,23673342193,NA,-4,-1008,423.36,-4455.36,TeleShop,11-01-1974,M,1,Bags,Women
